2018-07-27 12:03:20,096 level-ERROR    yangyang is logging and permission is [u'root', u'update_front', u'ywupdate', u'ywtools']
2018-07-27 15:05:54,356 level-ERROR    zhongtao is logging and permission is [u'resetdate', u'sqlcommand', u'checkversion', u'gmcommand', u'closeserver', u'openserver', u'servermanager', u'displayresetversion', u'checkserverstat', u'bootgame', u'update_front', u'update_javascripts', u'update_java', u'ywupdate', u'ywtools', u'root']
2018-07-27 15:05:54,388 level-ERROR    AllPlatMsg is [{'gameAlias': u'bxcq', 'platformId': 2, 'platformAlias': u'qq', 'gameId': 27, 'configId': 1, 'platformName': u'qq'}, {'gameAlias': u'bxcq', 'platformId': 14, 'platformAlias': u'tencent', 'gameId': 27, 'configId': 2, 'platformName': u'tencent'}, {'gameAlias': u'bxcq', 'platformId': 15, 'platformAlias': u'108qu_rxsj', 'gameId': 27, 'configId': 3, 'platformName': u'108qu_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 16, 'platformAlias': u'bengwan_rxsj', 'gameId': 27, 'configId': 4, 'platformName': u'bengwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 17, 'platformAlias': u'354yx_rxsj', 'gameId': 27, 'configId': 5, 'platformName': u'354yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 18, 'platformAlias': u'6344_rxsj', 'gameId': 27, 'configId': 6, 'platformName': u'6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 19, 'platformAlias': u'mayi_rxsj', 'gameId': 27, 'configId': 7, 'platformName': u'mayi_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 21, 'platformAlias': u'new6344_rxsj', 'gameId': 27, 'configId': 9, 'platformName': u'new6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 26, 'platformAlias': u'306yx_rxsj', 'gameId': 27, 'configId': 26, 'platformName': u'306yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 27, 'platformAlias': u'uc699_rxsj', 'gameId': 27, 'configId': 27, 'platformName': u'uc699_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 29, 'platformAlias': u'aiyx666_rxsj', 'gameId': 27, 'configId': 29, 'platformName': u'aiyx666_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 31, 'platformAlias': u'511wan_rxsj', 'gameId': 27, 'configId': 31, 'platformName': u'511wan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 32, 'platformAlias': u'7u6u_rxsj', 'gameId': 27, 'configId': 32, 'platformName': u'7u6u_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 33, 'platformAlias': u'5vwan_rxsj', 'gameId': 27, 'configId': 33, 'platformName': u'5vwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 34, 'platformAlias': u'9hou_rxsj', 'gameId': 27, 'configId': 34, 'platformName': u'9hou_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 35, 'platformAlias': u'nbengwan_rxsj', 'gameId': 27, 'configId': 35, 'platformName': u'nbengwan_rxsj'}]
2018-07-27 15:05:54,488 level-ERROR    zhongtao is logging and permission is [u'resetdate', u'sqlcommand', u'checkversion', u'gmcommand', u'closeserver', u'openserver', u'servermanager', u'displayresetversion', u'checkserverstat', u'bootgame', u'update_front', u'update_javascripts', u'update_java', u'ywupdate', u'ywtools', u'root']
2018-07-27 15:05:54,973 level-ERROR    AllPlatMsg is [{'gameAlias': u'bxcq', 'platformId': 2, 'platformAlias': u'qq', 'gameId': 27, 'configId': 1, 'platformName': u'qq'}, {'gameAlias': u'bxcq', 'platformId': 14, 'platformAlias': u'tencent', 'gameId': 27, 'configId': 2, 'platformName': u'tencent'}, {'gameAlias': u'bxcq', 'platformId': 15, 'platformAlias': u'108qu_rxsj', 'gameId': 27, 'configId': 3, 'platformName': u'108qu_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 16, 'platformAlias': u'bengwan_rxsj', 'gameId': 27, 'configId': 4, 'platformName': u'bengwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 17, 'platformAlias': u'354yx_rxsj', 'gameId': 27, 'configId': 5, 'platformName': u'354yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 18, 'platformAlias': u'6344_rxsj', 'gameId': 27, 'configId': 6, 'platformName': u'6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 19, 'platformAlias': u'mayi_rxsj', 'gameId': 27, 'configId': 7, 'platformName': u'mayi_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 21, 'platformAlias': u'new6344_rxsj', 'gameId': 27, 'configId': 9, 'platformName': u'new6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 26, 'platformAlias': u'306yx_rxsj', 'gameId': 27, 'configId': 26, 'platformName': u'306yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 27, 'platformAlias': u'uc699_rxsj', 'gameId': 27, 'configId': 27, 'platformName': u'uc699_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 29, 'platformAlias': u'aiyx666_rxsj', 'gameId': 27, 'configId': 29, 'platformName': u'aiyx666_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 31, 'platformAlias': u'511wan_rxsj', 'gameId': 27, 'configId': 31, 'platformName': u'511wan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 32, 'platformAlias': u'7u6u_rxsj', 'gameId': 27, 'configId': 32, 'platformName': u'7u6u_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 33, 'platformAlias': u'5vwan_rxsj', 'gameId': 27, 'configId': 33, 'platformName': u'5vwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 34, 'platformAlias': u'9hou_rxsj', 'gameId': 27, 'configId': 34, 'platformName': u'9hou_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 35, 'platformAlias': u'nbengwan_rxsj', 'gameId': 27, 'configId': 35, 'platformName': u'nbengwan_rxsj'}]
2018-07-27 15:05:55,007 level-ERROR    AllPlatMsg is [{'gameAlias': u'bxcq', 'platformId': 2, 'platformAlias': u'qq', 'gameId': 27, 'configId': 1, 'platformName': u'qq'}, {'gameAlias': u'bxcq', 'platformId': 14, 'platformAlias': u'tencent', 'gameId': 27, 'configId': 2, 'platformName': u'tencent'}, {'gameAlias': u'bxcq', 'platformId': 15, 'platformAlias': u'108qu_rxsj', 'gameId': 27, 'configId': 3, 'platformName': u'108qu_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 16, 'platformAlias': u'bengwan_rxsj', 'gameId': 27, 'configId': 4, 'platformName': u'bengwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 17, 'platformAlias': u'354yx_rxsj', 'gameId': 27, 'configId': 5, 'platformName': u'354yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 18, 'platformAlias': u'6344_rxsj', 'gameId': 27, 'configId': 6, 'platformName': u'6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 19, 'platformAlias': u'mayi_rxsj', 'gameId': 27, 'configId': 7, 'platformName': u'mayi_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 21, 'platformAlias': u'new6344_rxsj', 'gameId': 27, 'configId': 9, 'platformName': u'new6344_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 26, 'platformAlias': u'306yx_rxsj', 'gameId': 27, 'configId': 26, 'platformName': u'306yx_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 27, 'platformAlias': u'uc699_rxsj', 'gameId': 27, 'configId': 27, 'platformName': u'uc699_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 29, 'platformAlias': u'aiyx666_rxsj', 'gameId': 27, 'configId': 29, 'platformName': u'aiyx666_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 31, 'platformAlias': u'511wan_rxsj', 'gameId': 27, 'configId': 31, 'platformName': u'511wan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 32, 'platformAlias': u'7u6u_rxsj', 'gameId': 27, 'configId': 32, 'platformName': u'7u6u_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 33, 'platformAlias': u'5vwan_rxsj', 'gameId': 27, 'configId': 33, 'platformName': u'5vwan_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 34, 'platformAlias': u'9hou_rxsj', 'gameId': 27, 'configId': 34, 'platformName': u'9hou_rxsj'}, {'gameAlias': u'bxcq', 'platformId': 35, 'platformAlias': u'nbengwan_rxsj', 'gameId': 27, 'configId': 35, 'platformName': u'nbengwan_rxsj'}]
2018-07-27 15:08:23,908 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 73\\u670d\", \"serverIp\": \"39.105.1.57\", \"serverOrder\": \"0\", \"serverId\": \"73\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "5F271A48DA6B6DA2A2873634D526839E", "time": 1532675303000}
2018-07-27 15:08:24,055 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:08:24,056 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 74\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"74\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "ACA2411EB3452285DE9E3BED89519401", "time": 1532675304000}
2018-07-27 15:08:24,179 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:08:24,180 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 75\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"75\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "ACA2411EB3452285DE9E3BED89519401", "time": 1532675304000}
2018-07-27 15:08:24,304 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:08:24,305 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 76\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"76\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "ACA2411EB3452285DE9E3BED89519401", "time": 1532675304000}
2018-07-27 15:08:24,439 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:08:24,440 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 77\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"77\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "ACA2411EB3452285DE9E3BED89519401", "time": 1532675304000}
2018-07-27 15:08:24,573 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:08:24,574 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"27\", \"platformAlias\": \"uc699_rxsj\", \"isCombined\": \"false\", \"configId\": 27, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"73\", \"serverName\": \"uc699_rxsj 78\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"78\", \"platformName\": \"uc699_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "ACA2411EB3452285DE9E3BED89519401", "time": 1532675304000}
2018-07-27 15:08:24,696 level-ERROR    insert mds result : {"result":"true"}
2018-07-27 15:10:06,206 level-ERROR    {"serverListStr": "[{\"gameId\": 27, \"platformId\": \"18\", \"platformAlias\": \"6344_rxsj\", \"isCombined\": \"false\", \"configId\": 6, \"sumzone\": 3, \"unicomIp\": \"\", \"isDeleted\": \"false\", \"gameAlias\": \"bxcq\", \"iszone\": \"139\", \"serverName\": \"6344_rxsj 139\\u670d\", \"serverIp\": \"111.230.177.151\", \"serverOrder\": \"0\", \"serverId\": \"139\", \"platformName\": \"6344_rxsj\"}]", "gameId": "27", "systemId": "27", "sign": "788131411986B5EC35737BE5FE03B458", "time": 1532675406000}
2018-07-27 15:10:06,382 level-ERROR    insert mds result : {"result":"true"}
